,date_mutation,year_mutation,nature_mutation,valeur_fonciere,numero_voie,suffixe_numero,type_voie,code_voie,voie,code_postal,commune,section,numero_plan,numero_volume,nombre_lots,code_type_local,type_local,identifiant_local,surface_relle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain,unique
7975,2018-01-03,2018,Vente,91000.0,4.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GB,33529000GB0541,,1,2.0,Appartement,,66.0,3.0,,,,2018-01-03 91000.0
8995,2018-01-04,2018,Vente,415000.0,12.0,,RUE,1970,DE MAUGIS,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0496,,0,,,,,,AG,,1234.0,2018-01-04 415000.0
4578,2018-01-04,2018,Vente,330000.0,77.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,33529000FS0427,,0,1.0,Maison,,95.0,4.0,S,,630.0,2018-01-04 330000.0
9819,2018-01-04,2018,Vente,175809.0,4.0,,ALL,0519,DES CAIOCS,33260.0,LA TESTE-DE-BUCH,GV,33529000GV0227,,0,1.0,Maison,,87.0,4.0,S,,289.0,2018-01-04 175809.0
6464,2018-01-04,2018,Vente en l'état futur d'achèvement,540000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0160,,1,,,,,,,,,2018-01-04 540000.0
10000,2018-01-04,2018,Vente,250000.0,141.0,,AV,1588,JAMES JOULE,33260.0,LA TESTE-DE-BUCH,GZ,33529000GZ0027,,0,4.0,Local industriel. commercial ou assimilé,,4266.0,0.0,S,,4274.0,2018-01-04 250000.0
848,2018-01-05,2018,Vente,263770.0,7.0,,AV,0649,CHAPELLE FORESTIERE PYLA,33115.0,LA TESTE-DE-BUCH,BX,33529000BX0309,,1,2.0,Appartement,,34.0,2.0,,,,2018-01-05 263770.0
4309,2018-01-05,2018,Vente,175000.0,5.0,B,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0805,,0,1.0,Maison,,66.0,3.0,S,,75.0,2018-01-05 175000.0
5577,2018-01-05,2018,Vente en l'état futur d'achèvement,196000.0,12.0,,RUE,1990,DE MENAN,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0081,,1,,,,,,,,,2018-01-05 196000.0
6467,2018-01-05,2018,Vente en l'état futur d'achèvement,215000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0160,,1,,,,,,,,,2018-01-05 215000.0
5510,2018-01-05,2018,Vente,344500.0,39.0,,CHE,0461,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0003,,0,1.0,Maison,,110.0,6.0,S,,809.0,2018-01-05 344500.0
4648,2018-01-10,2018,Vente,422500.0,25.0,,RUE,1510,HENRI DHEURLE,33260.0,LA TESTE-DE-BUCH,FS,33529000FS0562,,0,1.0,Maison,,156.0,5.0,,,,2018-01-10 422500.0
380,2018-01-10,2018,Vente,562000.0,12.0,,AV,2840,ST THOMAS D AQUIN PYLA,33115.0,LA TESTE-DE-BUCH,BP,33529000BP0213,,0,1.0,Maison,,49.0,4.0,S,,312.0,2018-01-10 562000.0
9789,2018-01-10,2018,Vente,345000.0,16.0,,ALL,2267,DES ORMES,33260.0,LA TESTE-DE-BUCH,GV,33529000GV0140,,1,1.0,Maison,,93.0,5.0,,,,2018-01-10 345000.0
8659,2018-01-10,2018,Vente en l'état futur d'achèvement,220000.0,43.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0467,,1,1.0,Maison,,67.0,3.0,,,,2018-01-10 220000.0
3810,2018-01-11,2018,Vente,300000.0,,,RUE,1840,LODY,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0459,,0,,,,,,S,,257.0,2018-01-11 300000.0
2736,2018-01-11,2018,Vente,384000.0,7.0,T,IMP,0592,CAPITAINE LOUIS DU CHEYRON,33260.0,LA TESTE-DE-BUCH,FM,33529000FM0282,,0,1.0,Maison,,92.0,3.0,S,,639.0,2018-01-11 384000.0
9706,2018-01-12,2018,Vente,732500.0,26.0,,RUE,1819,DE L ILE AUX OISEAUX,33260.0,LA TESTE-DE-BUCH,GS,33529000GS0105,,0,1.0,Maison,,139.0,5.0,S,,500.0,2018-01-12 732500.0
9734,2018-01-12,2018,Vente,326000.0,12.0,,IMP,2826,DES SALINES,33260.0,LA TESTE-DE-BUCH,GT,33529000GT0076,,0,1.0,Maison,,80.0,4.0,S,,421.0,2018-01-12 326000.0
8048,2018-01-15,2018,Vente,245000.0,30.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GB,33529000GB0777,,0,1.0,Maison,,90.0,4.0,,,,2018-01-15 245000.0
886,2018-01-15,2018,Vente,152150.0,8.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,33529000BZ0234,,1,2.0,Appartement,,31.0,1.0,,,,2018-01-15 152150.0
5689,2018-01-15,2018,Vente en l'état futur d'achèvement,275000.0,8.0,,RUE,1990,DE MENAN,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0086,,1,2.0,Appartement,,72.0,3.0,,,,2018-01-15 275000.0
4860,2018-01-15,2018,Vente,167000.0,3.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0015,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-15 167000.0
1864,2018-01-15,2018,Vente,280000.0,22.0,,RUE,1706,JOSEPH CASTERA CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,33529000CV0472,,0,1.0,Maison,,110.0,4.0,S,,817.0,2018-01-15 280000.0
8213,2018-01-16,2018,Vente en l'état futur d'achèvement,188900.0,17.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0324,,1,,,,,,,,,2018-01-16 188900.0
1951,2018-01-16,2018,Vente,85000.0,,,,B337,LA PEYRIOU,33260.0,LA TESTE-DE-BUCH,CY,33529000CY0003,,0,,,,,,BR,PIN,432520.0,2018-01-16 85000.0
8122,2018-01-17,2018,Vente,210000.0,5.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0064,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-17 210000.0
9042,2018-01-17,2018,Vente,148450.0,2.0,C,ALL,0714,DU CLOS D'ALICE,33260.0,LA TESTE-DE-BUCH,GI,33529000GI0171,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-17 148450.0
8189,2018-01-17,2018,Vente,244800.0,8.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0292,,1,2.0,Appartement,,63.0,3.0,,,,2018-01-17 244800.0
3276,2018-01-17,2018,Vente en l'état futur d'achèvement,367210.0,4.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,33529000FP0152,,1,,,,,,,,,2018-01-17 367210.0
8569,2018-01-18,2018,Vente,138500.0,,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0006,,1,2.0,Appartement,,62.0,3.0,,,,2018-01-18 138500.0
4680,2018-01-18,2018,Vente,325000.0,7.0,,ALL,1617,JEAN GIONO,33260.0,LA TESTE-DE-BUCH,FT,33529000FT0148,,0,1.0,Maison,,94.0,4.0,S,,968.0,2018-01-18 325000.0
5148,2018-01-18,2018,Vente en l'état futur d'achèvement,218000.0,9.0,,RUE,0850,DESBIEY,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0429,,1,,,,,,,,,2018-01-18 218000.0
7810,2018-01-18,2018,Vente,630000.0,18.0,T,RUE,0080,DES ALLIES,33260.0,LA TESTE-DE-BUCH,GB,33529000GB0018,,0,1.0,Maison,,140.0,5.0,S,,1000.0,2018-01-18 630000.0
2024,2018-01-19,2018,Vente,660000.0,7.0,,ALL,2035,MESSIDOR LE PYLA,33115.0,LA TESTE-DE-BUCH,FA,33529000FA0120,,0,1.0,Maison,,107.0,4.0,S,,972.0,2018-01-19 660000.0
2657,2018-01-19,2018,Vente,280000.0,68.0,T,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FL,33529000FL0003,,0,1.0,Maison,,88.0,4.0,S,,846.0,2018-01-19 280000.0
1995,2018-01-19,2018,Vente,1030000.0,7.0,,SQ,1025,DES EMBRUNS,33115.0,LA TESTE-DE-BUCH,FA,33529000FA0013,,0,1.0,Maison,,195.0,6.0,S,,971.0,2018-01-19 1030000.0
5145,2018-01-19,2018,Vente en l'état futur d'achèvement,256000.0,9.0,,RUE,0850,DESBIEY,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0429,,1,,,,,,,,,2018-01-19 256000.0
2109,2018-01-19,2018,Vente,565000.0,13.0,,ALL,1185,FRUCTIDOR PYLA,33115.0,LA TESTE-DE-BUCH,FB,33529000FB0280,,0,1.0,Maison,,102.0,5.0,S,,948.0,2018-01-19 565000.0
10271,2018-01-19,2018,Vente,42625.0,1051.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0691,,1,4.0,Local industriel. commercial ou assimilé,,387.0,0.0,,,,2018-01-19 42625.0
2966,2018-01-22,2018,Vente,134000.0,7.0,,RUE,2533,DES PLATANES,33260.0,LA TESTE-DE-BUCH,FN,33529000FN0323,,1,2.0,Appartement,,42.0,2.0,,,,2018-01-22 134000.0
8681,2018-01-22,2018,Vente,91200.0,30.0,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0469,,1,2.0,Appartement,,73.0,4.0,,,,2018-01-22 91200.0
2214,2018-01-23,2018,Vente en l'état futur d'achèvement,261000.0,27.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FE,33529000FE0082,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-23 261000.0
4154,2018-01-23,2018,Vente,290000.0,1.0,T,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0605,,1,2.0,Appartement,,90.0,4.0,,,,2018-01-23 290000.0
8141,2018-01-23,2018,Vente,264050.0,23.0,,RUE,0527,CAMILLE GUERIN,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0183,,0,1.0,Maison,,65.0,3.0,S,,476.0,2018-01-23 264050.0
7954,2018-01-23,2018,Vente,120000.0,7.0,B,RUE,2290,DE L OUSTALET,33260.0,LA TESTE-DE-BUCH,GB,33529000GB0532,,0,1.0,Maison,,65.0,3.0,S,,383.0,2018-01-23 120000.0
9406,2018-01-23,2018,Vente,200000.0,11.0,,RUE,2936,DES TAILLADINS,33260.0,LA TESTE-DE-BUCH,GL,33529000GL0141,,0,1.0,Maison,,111.0,4.0,S,,695.0,2018-01-23 200000.0
339,2018-01-23,2018,Vente,2400000.0,22.0,,AV,0320,DE BELLEVUE PYLA,33115.0,LA TESTE-DE-BUCH,BO,33529000BO0267,,0,,,,,,AG,,598.0,2018-01-23 2400000.0
4649,2018-01-24,2018,Vente,620082.0,13.0,,IMP,1979,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,33529000FS0564,,0,1.0,Maison,,156.0,4.0,,,,2018-01-24 620082.0
7063,2018-01-24,2018,Vente en l'état futur d'achèvement,300000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0202,,1,2.0,Appartement,,68.0,3.0,,,,2018-01-24 300000.0
1801,2018-01-24,2018,Vente,339000.0,2.0,,RUE,0708,DE LA CLEF DE CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,33529000CV0244,,0,1.0,Maison,,100.0,4.0,S,,719.0,2018-01-24 339000.0
3817,2018-01-24,2018,Vente,222500.0,7.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0467,,1,2.0,Appartement,,69.0,3.0,,,,2018-01-24 222500.0
5934,2018-01-24,2018,Vente,450000.0,44.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0521,,0,2.0,Appartement,,60.0,3.0,S,,885.0,2018-01-24 450000.0
7428,2018-01-24,2018,Vente en l'état futur d'achèvement,240635.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0516,,0,,,,,,AB,,12.0,2018-01-24 240635.0
9800,2018-01-24,2018,Vente,301500.0,11.0,,ALL,0688,CHRISTOPHE COLOMB,33260.0,LA TESTE-DE-BUCH,GV,33529000GV0154,,1,1.0,Maison,,136.0,7.0,,,,2018-01-24 301500.0
2482,2018-01-25,2018,Vente en l'état futur d'achèvement,12000.0,8.0,,RUE,1875,MANCILLIA,33260.0,LA TESTE-DE-BUCH,FH,33529000FH0044,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-25 12000.0
9468,2018-01-25,2018,Vente,343000.0,35.0,,RUE,2075,DE LA MIGREQUE,33260.0,LA TESTE-DE-BUCH,GM,33529000GM0184,,0,1.0,Maison,,92.0,4.0,S,,653.0,2018-01-25 343000.0
6542,2018-01-26,2018,Vente en l'état futur d'achèvement,210000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0168,,1,,,,,,,,,2018-01-26 210000.0
10455,2018-01-26,2018,Vente,220000.0,111.0,,RUE,1073,EUGENE FREYSSINET,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0786,,0,1.0,Maison,,60.0,2.0,S,,515.0,2018-01-26 220000.0
10272,2018-01-26,2018,Vente,170000.0,1051.0,,BD,1587,DE L INDUSTRIE,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0691,,1,4.0,Local industriel. commercial ou assimilé,,193.0,0.0,,,,2018-01-26 170000.0
5228,2018-01-26,2018,Vente,236500.0,10.0,B,RUE,1000,EDOUARD LALANNE,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0448,,0,1.0,Maison,,76.0,2.0,S,,110.0,2018-01-26 236500.0
5479,2018-01-26,2018,Vente en l'état futur d'achèvement,282000.0,17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0743,,1,,,,,,,,,2018-01-26 282000.0
1673,2018-01-29,2018,Vente,74970.0,4.0,,ALL,0288,DES BECASSES CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,33529000CS1388,,0,,,,,,AB,,441.0,2018-01-29 74970.0
4733,2018-01-29,2018,Vente,140000.0,18.0,B,IMP,0446,BRAMELOUP,33260.0,LA TESTE-DE-BUCH,FW,33529000FW0035,,0,,,,,,S,,197.0,2018-01-29 140000.0
1675,2018-01-29,2018,Vente,125850.0,4.0,,ALL,0288,DES BECASSES CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,33529000CS1390,,0,,,,,,AB,,839.0,2018-01-29 125850.0
688,2018-01-30,2018,Vente,760000.0,3.0,,AV,3100,DES VERDIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0224,,0,1.0,Maison,,75.0,5.0,S,,823.0,2018-01-30 760000.0
10127,2018-01-30,2018,Vente,300000.0,20.0,,RUE,1073,EUGENE FREYSSINET,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0040,,1,4.0,Local industriel. commercial ou assimilé,,222.0,0.0,,,,2018-01-30 300000.0
10156,2018-01-30,2018,Vente,97000.0,9001.0,,DOM,A410,DE LA FORGE,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0159,,1,3.0,Dépendance,,0.0,0.0,,,,2018-01-30 97000.0
5481,2018-01-30,2018,Vente en l'état futur d'achèvement,315500.0,17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0743,,1,,,,,,,,,2018-01-30 315500.0
713,2018-01-31,2018,Vente,7200.0,,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0438,,0,,,,,,S,,24.0,2018-01-31 7200.0
714,2018-01-31,2018,Vente,16200.0,,,AV,0420,DES BOUVREUILS PYLA,33115.0,LA TESTE-DE-BUCH,BV,33529000BV0439,,0,,,,,,S,,54.0,2018-01-31 16200.0
10016,2018-01-31,2018,Vente,415000.0,180.0,,RUE,1924,MARCEL DASSAULT,33260.0,LA TESTE-DE-BUCH,GZ,33529000GZ0094,,0,3.0,Dépendance,,0.0,0.0,S,,1882.0,2018-01-31 415000.0
537,2018-01-31,2018,Vente,1040000.0,24.0,,AV,0960,DE L EDEN PYLA,33115.0,LA TESTE-DE-BUCH,BS,33529000BS0315,,0,1.0,Maison,,92.0,4.0,S,,458.0,2018-01-31 1040000.0
4739,2018-01-31,2018,Vente,384000.0,4.0,,RUE,2405,PIERRE DE COUBERTIN,33260.0,LA TESTE-DE-BUCH,FW,33529000FW0058,,0,1.0,Maison,,87.0,4.0,S,,924.0,2018-01-31 384000.0
2788,2018-01-31,2018,Vente,572222.0,5.0,,ALL,2428,DES PINASSEYRES,33260.0,LA TESTE-DE-BUCH,FM,33529000FM0409,,0,1.0,Maison,,120.0,4.0,S,,626.0,2018-01-31 572222.0
313,2018-01-31,2018,Vente,1043250.0,4.0,,AV,0996,EDOUARD BRANLY PYLA,33115.0,LA TESTE-DE-BUCH,BO,33529000BO0024,,0,1.0,Maison,,102.0,5.0,S,,530.0,2018-01-31 1043250.0
9725,2018-01-31,2018,Vente,510000.0,31.0,,RUE,1819,DE L ILE AUX OISEAUX,33260.0,LA TESTE-DE-BUCH,GT,33529000GT0047,,0,1.0,Maison,,121.0,5.0,S,,935.0,2018-01-31 510000.0
5483,2018-02-01,2018,Vente en l'état futur d'achèvement,139000.0,17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0743,,1,,,,,,,,,2018-02-01 139000.0
8215,2018-02-01,2018,Vente en l'état futur d'achèvement,284900.0,17.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0324,,1,,,,,,,,,2018-02-01 284900.0
7799,2018-02-01,2018,Vente,125000.0,25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,33529000GB0017,,1,2.0,Appartement,,43.0,2.0,,,,2018-02-01 125000.0
9790,2018-02-01,2018,Vente,340780.0,1.0,,ALL,2267,DES ORMES,33260.0,LA TESTE-DE-BUCH,GV,33529000GV0140,,1,1.0,Maison,,83.0,5.0,,,,2018-02-01 340780.0
8682,2018-02-02,2018,Vente,173000.0,32.0,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0469,,1,2.0,Appartement,,73.0,4.0,,,,2018-02-02 173000.0
8295,2018-02-02,2018,Vente,219700.0,15.0,,RUE,0590,DU CAPITAINE,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0352,,0,,,,,,S,,86.0,2018-02-02 219700.0
1401,2018-02-02,2018,Vente,327500.0,1.0,,,0035,AIRIAL DU HAPCHOT,33260.0,LA TESTE-DE-BUCH,CR,33529000CR1043,,0,1.0,Maison,,110.0,5.0,S,,263.0,2018-02-02 327500.0
8414,2018-02-05,2018,Vente,450000.0,9.0,,RUE,0082,DES ALISIERS,33260.0,LA TESTE-DE-BUCH,GD,33529000GD0082,,0,1.0,Maison,,86.0,4.0,S,,614.0,2018-02-05 450000.0
9377,2018-02-05,2018,Vente,232800.0,72.0,,CHE,1075,DES FACTEURS,33260.0,LA TESTE-DE-BUCH,GK,33529000GK0388,,0,1.0,Maison,,21.0,1.0,S,,264.0,2018-02-05 232800.0
4970,2018-02-06,2018,Vente,186144.0,56.0,B,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0270,,0,1.0,Maison,,49.0,3.0,S,,574.0,2018-02-06 186144.0
3156,2018-02-06,2018,Vente,750000.0,2.0,,ALL,0358,DU BOIS DE ROME,33260.0,LA TESTE-DE-BUCH,FP,33529000FP0062,,0,1.0,Maison,,130.0,6.0,AG,,1800.0,2018-02-06 750000.0
8258,2018-02-06,2018,Vente en l'état futur d'achèvement,150000.0,11.0,,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0329,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-06 150000.0
3818,2018-02-06,2018,Vente,135000.0,7.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0467,,1,2.0,Appartement,,41.0,2.0,,,,2018-02-06 135000.0
7635,2018-02-06,2018,Vente,430000.0,,,,B227,HOURIGUEY,33260.0,LA TESTE-DE-BUCH,GA,33529000GA0022,,0,,,,,,L,MARAI,35.0,2018-02-06 430000.0
9270,2018-02-07,2018,Vente en l'état futur d'achèvement,216000.0,23.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GK,33529000GK0055,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-07 216000.0
9131,2018-02-07,2018,Vente,138000.0,,,,B086,CAILLIVOLE,33260.0,LA TESTE-DE-BUCH,GI,33529000GI0249,,0,,,,,,AB,,438.0,2018-02-07 138000.0
2591,2018-02-08,2018,Vente en l'état futur d'achèvement,1030000.0,39.0,,BD,2415,PIERRE LOTI,33260.0,LA TESTE-DE-BUCH,FH,33529000FH0141,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-08 1030000.0
6471,2018-02-08,2018,Vente en l'état futur d'achèvement,215000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0160,,1,,,,,,,,,2018-02-08 215000.0
294,2018-02-09,2018,Vente,809900.0,66.0,,BD,1846,LOUIS LIGNON PYLA,33115.0,LA TESTE-DE-BUCH,BI,33529000BI0559,,0,1.0,Maison,,158.0,5.0,AG,,1092.0,2018-02-09 809900.0
449,2018-02-09,2018,Vente,600000.0,33.0,,AV,3200,DES VIOLETTES PYLA,33115.0,LA TESTE-DE-BUCH,BR,33529000BR0126,,0,1.0,Maison,,85.0,5.0,S,,705.0,2018-02-09 600000.0
2815,2018-02-09,2018,Vente,430000.0,36.0,,AV,2275,DES OSTREICULTEURS,33260.0,LA TESTE-DE-BUCH,FN,33529000FN0012,,0,1.0,Maison,,130.0,6.0,S,,382.0,2018-02-09 430000.0
4155,2018-02-09,2018,Vente,90000.0,1.0,T,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0605,,2,4.0,Local industriel. commercial ou assimilé,,144.0,0.0,,,,2018-02-09 90000.0
10423,2018-02-12,2018,Vente,396000.0,,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0781,,0,,,,,,PC,PACAG,1609.0,2018-02-12 396000.0
4717,2018-02-13,2018,Vente,325000.0,36.0,,RUE,1675,JEAN SAINT MARC,33260.0,LA TESTE-DE-BUCH,FV,33529000FV0124,,0,1.0,Maison,,81.0,3.0,S,,866.0,2018-02-13 325000.0
6469,2018-02-13,2018,Vente en l'état futur d'achèvement,215000.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0160,,1,,,,,,,,,2018-02-13 215000.0
7596,2018-02-13,2018,Vente en l'état futur d'achèvement,238388.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0573,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-13 238388.0
8346,2018-02-14,2018,Vente en l'état futur d'achèvement,250000.0,3.0,,AV,0355,DE BISSERIE,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0371,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-14 250000.0
7713,2018-02-15,2018,Vente,335000.0,17.0,B,CHE,2289,DE L OUSTALET,33260.0,LA TESTE-DE-BUCH,GA,33529000GA0491,,0,1.0,Maison,,94.0,4.0,S,,374.0,2018-02-15 335000.0
4862,2018-02-15,2018,Vente,235000.0,8.0,,RUE,3702,DU DOCTEUR A ICHARD,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0015,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-15 235000.0
371,2018-02-15,2018,Vente,288000.0,4.0,,AV,1201,DES GALIPES LE PYLA,33115.0,LA TESTE-DE-BUCH,BP,33529000BP0171,,1,2.0,Appartement,,35.0,2.0,,,,2018-02-15 288000.0
3516,2018-02-15,2018,Vente,118000.0,33.0,B,RUE,2600,DU PORT,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0155,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-15 118000.0
8179,2018-02-15,2018,Vente,224500.0,10.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0291,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-15 224500.0
8683,2018-02-16,2018,Vente,70900.0,30.0,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,33529000GH0469,,1,2.0,Appartement,,57.0,3.0,,,,2018-02-16 70900.0
6303,2018-02-16,2018,Vente en l'état futur d'achèvement,19800.0,6.0,,RUE,0970,EDMOND DORE,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0815,,1,,,,,,,,,2018-02-16 19800.0
4646,2018-02-16,2018,Vente,285000.0,3.0,,ALL,1800,LERE,33260.0,LA TESTE-DE-BUCH,FS,33529000FS0560,,1,2.0,Appartement,,70.0,3.0,,,,2018-02-16 285000.0
6302,2018-02-16,2018,Vente en l'état futur d'achèvement,172200.0,,,,,,,LA TESTE DE BUCH,FY,33529000FY0815,,1,,,,,,,,,2018-02-16 172200.0
1789,2018-02-16,2018,Vente,190000.0,13.0,,RUE,0940,DES ECUREUILS CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,33529000CV0092,,0,1.0,Maison,,90.0,4.0,S,,555.0,2018-02-16 190000.0
5875,2018-02-19,2018,Vente,110700.0,17.0,,RUE,0430,DES BOYENS,33260.0,LA TESTE-DE-BUCH,FY,33529000FY0418,,1,2.0,Appartement,,27.0,1.0,,,,2018-02-19 110700.0
10194,2018-02-19,2018,Vente,213310.0,120.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,33529000HA0302,,0,1.0,Maison,,33.0,2.0,S,,362.0,2018-02-19 213310.0
4088,2018-02-19,2018,Vente,21800.0,16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,33529000FR0589,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-19 21800.0
9825,2018-02-21,2018,Vente,378000.0,11.0,,ALL,2181,DES NOISETIERS,33260.0,LA TESTE-DE-BUCH,GW,33529000GW0002,,1,1.0,Maison,,116.0,6.0,,,,2018-02-21 378000.0
7350,2018-02-21,2018,Vente en l'état futur d'achèvement,238388.0,,,,B251,LE LAUREY OUEST,33260.0,LA TESTE-DE-BUCH,FZ,33529000FZ0458,,0,,,,,,AB,,12.0,2018-02-21 238388.0
5150,2018-02-21,2018,Vente en l'état futur d'achèvement,195000.0,9.0,,RUE,0850,DESBIEY,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0429,,1,,,,,,,,,2018-02-21 195000.0
5485,2018-02-21,2018,Vente en l'état futur d'achèvement,505000.0,17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,33529000FX0743,,1,,,,,,,,,2018-02-21 505000.0
8350,2018-02-21,2018,Vente en l'état futur d'achèvement,245500.0,3.0,,AV,0355,DE BISSERIE,33260.0,LA TESTE-DE-BUCH,GC,33529000GC0371,,1,3.0,Dépendance,,0.0,0.0,,,,2018-02-21 245500.0
